,label,tweet,id,cleaned_text
1573,1,RT @lilduval: Maaan these hoes be photoshopping RT @007M_H: @lilduval damn you suppose to be that nigga. How you get catfished,1573,rt lilduval maaan these hoes be photoshopping rt 007mh lilduval damn you suppose to be that nigga how you get catfished
1574,1,"RT @WindPushedGrass: ""This bitch is just dead weight""

- Pallbearers",1574,"rt windpushedgrass this bitch is just dead weight

 pallbearers"
1575,1,"@brookeschade @piperleigh_ @cass_uhhh_deee @baylee247 all of yall stfu, your all pussies and won't do shit",1575,brookeschade piperleigh cassuhhhdeee baylee247 all of yall stfu your all pussies and will not do shit
1576,1,I meant bitch niggas,1576,i meant bitch niggas
1577,1,Since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other&#8230; http://t.co/CCm3aoiSbP,1577,since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other8230 
1578,1,When her pussy doesn't taste like pineapples http://t.co/tWpg0XXwbB,1578,when her pussy does not taste like pineapples 
1579,1,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,1579,damn who knew this whole time that i was the angry negro dude 
1580,1,@Missyy_J happy birthday bitch&#10084;&#65039;&#127881;,1580,missyyj happy birthday bitch1008465039127881
1581,1,Can these birds shut the fuck up,1581,can these birds shut the fuck up
1582,1,aint nuthin retarded bout Gucci but this gold rolex,1582,aint nuthin retarded bout gucci but this gold rolex
1583,1,RT @WORIDSTARHlPHOP: this kid definitely got the pussy after that game https://t.co/lVXbXMgStD,1583,rt woridstarhlphop this kid definitely got the pussy after that game 
1584,0,RT @Italian_Montana: &#8220;@arosati96: The bromance between pat and ant is real&#8221; fuck that faggot,1584,rt italianmontana 8220arosati96 the bromance between pat and ant is real8221 fuck that faggot
1585,1,That broad 7 days moe RT @OGFlash: What Earth is this? RT @IamRyanRaw: NIGGA RT @WhoisJayHall: Rihanna prolly the sexiest bitch on Earth,1585,that broad 7 days moe rt ogflash what earth is this rt iamryanraw nigga rt whoisjayhall rihanna prolly the sexiest bitch on earth
1586,1,@_CaliStrong - lol it's possible that a hoe can treat you the right way but will she love you the right way? No. A hoe will be a hoe.,1586,calistrong  lol it is possible that a hoe can treat you the right way but will she love you the right way no a hoe will be a hoe
1587,1,Real niccas relate fuk niccas perpetrate,1587,real niccas relate fuk niccas perpetrate
1588,1,#morningjoe prove him wrong righties! Liberals use facts cons use emotions to make decisions. Facts be damned should be the teabagger motto,1588,morningjoe prove him wrong righties liberals use facts cons use emotions to make decisions facts be damned should be the teabagger motto
1589,1,@Hovaa_ cracker....,1589,hovaa cracker
1590,1,This fuckin bird http://t.co/q2Kjv91KIZ,1590,this fuckin bird 
1591,1,"RT @isneeze_Glitter: if you ate my pussy, don't ever try to disrespect me . Fck nigga i fed you &#9995;",1591,rt isneezeglitter if you ate my pussy do not ever try to disrespect me  fck nigga i fed you 9995
1592,1,"Rows for the hoes

Curls for the girls

Planks for the skanks 

Deep cuts for the sluts

Quads for the broads

No pecs No sex",1592,"rows for the hoes

curls for the girls

planks for the skanks 

deep cuts for the sluts

quads for the broads

no pecs no sex"
1593,2,RT @VUULibrary: It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. http://t.co/JSy3UFfaIb,1593,rt vuulibrary it is shakespeares birthday take a look at some shakespearean trash talk 
1594,1,RT @JoeBudden: If I got hoes then I sure can&#8217;t find where I put them.. Lol,1594,rt joebudden if i got hoes then i sure can8217t find where i put them lol
1595,1,RT @UrbanCraziness: when you see a bitch nigga subtweet you http://t.co/vvhEhwDRWf,1595,rt urbancraziness when you see a bitch nigga subtweet you 
1596,1,Nice base running again by the @Yankees. Fucking ponderous.,1596,nice base running again by the yankees fucking ponderous
1597,2,My nips are cold &#128563;,1597,my nips are cold 128563
1598,1,happy halloween bitches http://t.co/AIXvaTJqxu,1598,happy halloween bitches 
1599,1,bad bitch bouncing on my pogo screamin yolo - that nigga juelz,1599,bad bitch bouncing on my pogo screamin yolo  that nigga juelz
1600,1,&#8220;@Livefromthe_A: These Niggaz bitches hiding behind gangs they ain't in &#128175; &#128056;&#9749;&#65039;&#8221; &#128588;&#128175;,1600,8220livefromthea these niggaz bitches hiding behind gangs they am not in 128175 1280569749650398221 128588128175
1601,1,Should I tell this hoe who she look like cdfuuu,1601,should i tell this hoe who she look like cdfuuu
1602,1,RT @_FckYoLifeStyle: We slap bitches! &#128514;&#128514;&#128514;,1602,rt fckyolifestyle we slap bitches 128514128514128514
1603,1,"I wonder if there's ever a day in my sisters life that she's ever not a complete and utter bitch, or if she saves it special just for me&#8230;",1603,i wonder if there is ever a day in my sisters life that she is ever not a complete and utter bitch or if she saves it special just for me8230
1604,2,RT @MeganCammalleri: Thank you to the Perkins student section for participating in the yellow out. We all really appreciated it!,1604,rt megancammalleri thank you to the perkins student section for participating in the yellow out we all really appreciated it
1605,1,I dont fuck wit hoes or broke bitches,1605,i dont fuck wit hoes or broke bitches
1606,1,"When you realize how curiosity is a bitch. An should of let the unknown stay, unknown. #CuriosityKilledMe",1606,when you realize how curiosity is a bitch an should of let the unknown stay unknown curiositykilledme
1607,1,"that was me trying to be ""mature"" about the subject. what kind of fucking pussies are you to bitch about a satirical tweet against asians?",1607,that was me trying to be mature about the subject what kind of fucking pussies are you to bitch about a satirical tweet against asians
1608,1,&#128588;&#128591; RT &#8220;@PlanetPOB: Real Men eat pussy.&#8221;,1608,128588128591 rt 8220planetpob real men eat pussy8221
1609,1,"and im retarded too, i keep answering the house phone when i know it aint for me :l",1609,and im retarded too i keep answering the house phone when i know it aint for me l
1610,1,RT @BrooksBeau: Follow spree cunts. Just retweet this #followmeBeau,1610,rt brooksbeau follow spree cunts just retweet this followmebeau
1611,1,RT @Huntermoore: RETWEET if you fucked someone's bitch,1611,rt huntermoore retweet if you fucked someones bitch
1612,2,"RT @MontagKeys: Jeff Fisher saved by the refs. That was karma, but the zebras messed with it.",1612,rt montagkeys jeff fisher saved by the refs that was karma but the zebras messed with it
1613,1,T talked sooooo much shit today that he would mop the floor with Kyle and I. We both ended up raping his time. #bitch,1613,t talked sooooo much shit today that he would mop the floor with kyle and i we both ended up raping his time bitch
1614,1,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.,1614,then there is this stupid bitch in my class that literally has to ask a question every time the professor says something
1615,1,@TomMahoney91 what now bitch,1615,tommahoney91 what now bitch
1616,1,@UberFacts eat yo pickles bitches!,1616,uberfacts eat yo pickles bitches
1617,1,Yall hoes still play around with the wrong shit I see.. Smh.,1617,yall hoes still play around with the wrong shit i see smh
1618,1,@JennyMcCarthy don't let idiots that can't even spell retarded get you down.,1618,jennymccarthy do not let idiots that cannot even spell retarded get you down
1619,2,"RT @DogeTheDog: Wow
 Such banana
 So potassium 
 Much yellow http://t.co/xINHDwyTqS",1619,"rt dogethedog wow
 such banana
 so potassium 
 much yellow "
1620,1,@That1guyJeff fuck you bitches.,1620,that1guyjeff fuck you bitches
1621,1,bitches love good morning posts,1621,bitches love good morning posts
1622,1,@negrorayrice @FuckTheMallcops I'll continue dis later. I'll be back bitch.,1622,negrorayrice fuckthemallcops i will continue dis later i will be back bitch
1623,2,@hxhsharingan666 did you make an animal cracker taco,1623,hxhsharingan666 did you make an animal cracker taco
1624,1,"RT @PostPrettyPussy: Eat it with milk RT @80sbaby4life: ""She gotta shape up her pussy lips tho @PostPrettyPussy: Whole wheat organic pussy &#8230;",1624,rt postprettypussy eat it with milk rt 80sbaby4life she gotta shape up her pussy lips tho postprettypussy whole wheat organic pussy 8230
1625,0,@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo go back to lego club faggot,1625,sizzurp bootyacid ilikecats74 yopapichulo go back to lego club faggot
1626,2,EXPOSED: Jihadi kidnap and murder handbook... and plan to infiltrate British Army and police http://t.co/gkP1vG6Pnw via @wordpressdotcom,1626,exposed jihadi kidnap and murder handbook and plan to infiltrate british army and police  via wordpress
1627,1,This hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo,1627,this hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo
1628,1,RT @JayIIuminati: Nothing will stop a hoe from going to the club. http://t.co/UciCSx5Vus,1628,rt jayiiuminati nothing will stop a hoe from going to the club 
1629,1,The bitch coach said she didn't like my attitude.,1629,the bitch coach said she did not like my attitude
1630,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.,1630,levipage i do not bend that way queer thanks for the offer it is flattering
1631,0,RT @Hype: African colored car I push niggerous whips,1631,rt hype african colored car i push niggerous whips
1632,1,me loving a hoe is ah No No,1632,me loving a hoe is ah no no
1633,1,#WhyIHateInstagram it can make a bitch cheat up to four points on the scale of 1 to 10,1633,whyihateinstagram it can make a bitch cheat up to four points on the scale of 1 to 10
1634,1,I'm.a be even pretty &#128129; julisa work magic on bitches .. Lol i keep stalking her IG to see how perfect I want my braids... Its hard to pick!!,1634,i ama be even pretty 128129 julisa work magic on bitches  lol i keep stalking her ig to see how perfect i want my braids its hard to pick
1635,1,"RT @MackLovin_: Ctfu, nigga's only call you a bitch when you speaking the truth about em or they don't get they way &#128514;&#128514;",1635,rt macklovin ctfu niggas only call you a bitch when you speaking the truth about em or they do not get they way 128514128514
1636,2,RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc,1636,rt themattespinosa she literally just put the whole trash bag on lmfao 
1637,1,"&#8220;@_KingCorey_: I got the giggles because I'm a fag, I ain't gon' lie lol &#128514;&#128514;&#8221;",1637,8220kingcorey i got the giggles because i am a fag i am not gon lie lol 1285141285148221
1638,1,@dalmesquita13 you to bitch!,1638,dalmesquita13 you to bitch
1639,1,"That bitch was worried about fines? Fuck you. My best friend got jumped by 6 cock suckers. Fines should be the least of your worries,",1639,that bitch was worried about fines fuck you my best friend got jumped by 6 cock suckers fines should be the least of your worries
1640,2,"RT @kathyislovely: 'che wigga! RT ""@wigga32: If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",1640,rt kathyislovely che wigga rt wigga32 if she puts up with you it is because she loves you now make it worth her while love her back8230
1641,1,Runnin' so much game I fuck around &amp; lap a bitch..,1641,runnin so much game i fuck around  lap a bitch
1642,1,@lexipost30 because she a typical ghetto girll.,1642,lexipost30 because she a typical ghetto girll
1643,1,@JPERZELL shit pic master hoe protecting ass bow tie nigga,1643,jperzell shit pic master hoe protecting ass bow tie nigga
1644,0,#Dutch people who live outside of #NewYorkCity are all white trash.,1644,dutch people who live outside of newyorkcity are all white trash
1645,1,"RT @VictoriaDahl: &#8220;@donnajherren: Well, there's ""crazy bitch"", and there's ""you can look for that motherfucker's corpse, but you won't find&#8230;",1645,rt victoriadahl 8220donnajherren well there is crazy bitch and there is you can look for that motherfuckers corpse but you will not find8230
1646,1,"Tryna determine if she a bad bitch, but then twitter saves her http://t.co/WNBfuiuU04",1646,tryna determine if she a bad bitch but then twitter saves her 
1647,1,Don't put too much effort into these bitches if you ain't gettin none back. Give them exactly what they give you,1647,do not put too much effort into these bitches if you am not gettin none back give them exactly what they give you
1648,0,Seem like da colored folk be gettin in da way lately. I just sayin,1648,seem like da colored folk be gettin in da way lately i just sayin
1649,1,"&#8220;@Bre_ah_na: @what_evaittakes it's too early, don't annoy me&#8221;&#128563; don't come back from ya fun filled weekend and give me attitude hoe",1649,8220breahna whatevaittakes it is too early do not annoy me8221128563 do not come back from ya fun filled weekend and give me attitude hoe
